high,low,open,close,volume,adjclose,Date,weekly_returns
32597.0,31816.0,32597.0,31816.0,864141300.0,31816.0,2005-04-15,-0.03035474826283067
31221.0,30724.0,31221.0,31052.0,882873400.0,31052.0,2005-04-18,-0.05479118470717156
31263.0,31074.0,31258.0,31087.0,754825200.0,31087.0,2005-04-19,-0.04842511249196486
31281.0,30911.0,31250.0,31025.0,793508500.0,31025.0,2005-04-20,-0.051165208881277145
31287.0,30862.0,30862.0,31161.0,648672900.0,31161.0,2005-04-21,-0.0437597815079633
31442.0,31283.0,31442.0,31325.0,377607600.0,31325.0,2005-04-22,-0.015432486799094794
31381.0,31206.0,31297.0,31364.0,196251900.0,31364.0,2005-04-25,0.010047661986345486
31414.0,31143.0,31414.0,31322.0,609507800.0,31322.0,2005-04-26,0.007559429986811207
31239.0,30817.0,31202.0,30946.0,566084300.0,30946.0,2005-04-27,-0.002546333601933924
31062.0,30742.0,31037.0,30841.0,536377400.0,30841.0,2005-04-28,-0.010269246814928917
31047.0,30713.0,30713.0,30911.0,502277300.0,30911.0,2005-04-29,-0.013216280925778132
31225.0,31004.0,31019.0,31150.0,356515600.0,31150.0,2005-05-02,-0.006823109297283509
31239.0,31071.0,31178.0,31224.0,477302000.0,31224.0,2005-05-03,-0.0031287912649256115
31301.0,31126.0,31281.0,31266.0,524798800.0,31266.0,2005-05-04,0.010340593291540101
31456.0,31312.0,31401.0,31435.0,496300400.0,31435.0,2005-05-05,0.019260075873026167
31422.0,31245.0,31319.0,31412.0,628223600.0,31412.0,2005-05-06,0.016207822458024653
31390.0,31262.0,31390.0,31345.0,578068700.0,31345.0,2005-05-09,0.006260032102728732
31464.0,31036.0,31372.0,31036.0,733224400.0,31036.0,2005-05-10,-0.006021009479887266
31227.0,30957.0,31021.0,31116.0,780554200.0,31116.0,2005-05-11,-0.004797543657647284
31394.0,31223.0,31240.0,31337.0,628787000.0,31337.0,2005-05-12,-0.0031175441386989025
31373.0,31189.0,31195.0,31373.0,662043500.0,31373.0,2005-05-13,-0.0012415637336049916
31417.0,31262.0,31354.0,31333.0,741152300.0,31333.0,2005-05-16,-0.0003828361780188228
31425.0,31016.0,31413.0,31060.0,621613500.0,31060.0,2005-05-17,0.0007732955277741977
31575.0,31127.0,31143.0,31567.0,751388000.0,31567.0,2005-05-18,0.014494150919141278
31679.0,31513.0,31640.0,31635.0,697162000.0,31635.0,2005-05-19,0.009509525481060727
31736.0,31550.0,31550.0,31676.0,568410300.0,31676.0,2005-05-20,0.009657986166448857
31607.0,31249.0,31302.0,31583.0,536734600.0,31583.0,2005-05-23,0.007978808285194523
31631.0,31440.0,31626.0,31532.0,636213300.0,31532.0,2005-05-24,0.015196394075981971
31689.0,31496.0,31496.0,31564.0,704429600.0,31564.0,2005-05-25,-9.503595526974372e-05
31827.0,31607.0,31621.0,31765.0,702535900.0,31765.0,2005-05-26,0.004109372530425162
31828.0,31585.0,31828.0,31703.0,579570700.0,31703.0,2005-05-27,0.0008523803510544261
31878.0,31661.0,31709.0,31878.0,289024200.0,31878.0,2005-05-30,0.009340467973276763
31881.0,31733.0,31881.0,31739.0,610958200.0,31739.0,2005-05-31,0.006564759609285805
32111.0,31792.0,31792.0,32111.0,495163500.0,32111.0,2005-06-01,0.017329869471549866
32193.0,32037.0,32073.0,32139.0,432581500.0,32139.0,2005-06-02,0.011773965055879113
32277.0,31913.0,32174.0,31958.0,546478100.0,31958.0,2005-06-03,0.008043402832539508
32108.0,31838.0,31976.0,31859.0,502707800.0,31859.0,2005-06-06,-0.0005960223351527699
32168.0,31911.0,31956.0,32153.0,714862000.0,32153.0,2005-06-07,0.013043889221462554
32230.0,32036.0,32104.0,32192.0,585895600.0,32192.0,2005-06-08,0.002522500077854941
32306.0,32089.0,32137.0,32278.0,631215300.0,32278.0,2005-06-09,0.004324963440057251
32486.0,32323.0,32399.0,32378.0,612064400.0,32378.0,2005-06-10,0.013142249202077728
32611.0,32381.0,32419.0,32603.0,759817700.0,32603.0,2005-06-13,0.023352898709940676
32709.0,32516.0,32651.0,32663.0,801464600.0,32663.0,2005-06-14,0.015861661431281683
32802.0,32600.0,32660.0,32622.0,1267988000.0,32622.0,2005-06-15,0.013357355864811134
32806.0,32597.0,32741.0,32732.0,919933700.0,32732.0,2005-06-16,0.014065307639878556
32928.0,32688.0,32928.0,32758.0,966980600.0,32758.0,2005-06-17,0.011736364197912163
32758.0,32232.0,32758.0,32281.0,476161500.0,32281.0,2005-06-20,-0.009876391743091127
32507.0,32321.0,32321.0,32419.0,505228200.0,32419.0,2005-06-21,-0.0074702262498851915
32522.0,32337.0,32460.0,32385.0,592321400.0,32385.0,2005-06-22,-0.0072650358653669304
32498.0,32235.0,32431.0,32390.0,592447500.0,32390.0,2005-06-23,-0.010448490773554931
32203.0,32041.0,32188.0,32057.0,411588500.0,32057.0,2005-06-24,-0.02139935282984309
31995.0,31633.0,31927.0,31734.0,533671500.0,31734.0,2005-06-27,-0.01694495213902915
32047.0,31819.0,31819.0,32038.0,508816400.0,32038.0,2005-06-28,-0.01175236743884759
32283.0,32058.0,32076.0,32185.0,650458000.0,32185.0,2005-06-29,-0.006175698625907056
32444.0,32187.0,32201.0,32343.0,672380000.0,32343.0,2005-06-30,-0.001451065143562828
32532.0,32253.0,32286.0,32532.0,464194600.0,32532.0,2005-07-01,0.014817356583585488
32655.0,32525.0,32611.0,32650.0,374101200.0,32650.0,2005-07-04,0.02886493981218882
32697.0,32357.0,32636.0,32553.0,524401600.0,32553.0,2005-07-05,0.016074661339659155
32769.0,32629.0,32668.0,32731.0,506769800.0,32731.0,2005-07-06,0.016964424421314277
32675.0,31248.0,32675.0,32185.0,1136980600.0,32185.0,2005-07-07,-0.004885137433138546
32769.0,32388.0,32458.0,32769.0,484747100.0,32769.0,2005-07-08,0.007285134636665437
33029.0,32826.0,32826.0,32985.0,523797000.0,32985.0,2005-07-11,0.010260336906584993
32994.0,32797.0,32988.0,32843.0,391730600.0,32843.0,2005-07-12,0.008908549135256351
33129.0,32937.0,32937.0,33124.0,526991600.0,33124.0,2005-07-13,0.012006965873331093
33410.0,33206.0,33233.0,33316.0,618859900.0,33316.0,2005-07-14,0.035140593444151005
33278.0,33096.0,33278.0,33164.0,625110400.0,33164.0,2005-07-15,0.01205407549818426
33377.0,33105.0,33216.0,33228.0,403095600.0,33228.0,2005-07-18,0.007366984993178717
33601.0,33242.0,33243.0,33601.0,516697200.0,33601.0,2005-07-19,0.023079499436714064
33679.0,33398.0,33548.0,33465.0,524377000.0,33465.0,2005-07-20,0.010294650404540515
33700.0,33349.0,33594.0,33474.0,620024200.0,33474.0,2005-07-21,0.004742466082362829
33596.0,33408.0,33446.0,33540.0,403293400.0,33540.0,2005-07-22,0.011337594982511157
33678.0,33433.0,33646.0,33614.0,375033900.0,33614.0,2005-07-25,0.011616708799807392
33694.0,33416.0,33567.0,33630.0,534446900.0,33630.0,2005-07-26,0.0008630695515014434
33754.0,33623.0,33648.0,33658.0,528291300.0,33658.0,2005-07-27,0.0057672194830419845
33813.0,33707.0,33736.0,33774.0,415902700.0,33774.0,2005-07-28,0.008962179602079226
33896.0,33614.0,33859.0,33693.0,452213200.0,33693.0,2005-07-29,0.004561717352415027
33782.0,33571.0,33704.0,33617.0,387058700.0,33617.0,2005-08-01,8.924852739929791e-05
33931.0,33638.0,33675.0,33931.0,424414700.0,33931.0,2005-08-02,0.008950341956586382
33957.0,33795.0,33938.0,33896.0,364275900.0,33896.0,2005-08-03,0.007071127220868738
33864.0,33492.0,33846.0,33501.0,440438700.0,33501.0,2005-08-04,-0.008083140877598153
33582.0,33335.0,33371.0,33335.0,417489200.0,33335.0,2005-08-05,-0.010625352447095835
33618.0,33381.0,33381.0,33547.0,326601000.0,33547.0,2005-08-08,-0.002082279798911265
33753.0,33495.0,33532.0,33753.0,386616200.0,33753.0,2005-08-09,-0.005245940290589726
34043.0,33786.0,33786.0,34027.0,471667900.0,34027.0,2005-08-10,0.003864762803870663
34024.0,33822.0,33941.0,33922.0,327332300.0,33922.0,2005-08-11,0.012566789051073102
34086.0,33783.0,34086.0,33783.0,251864500.0,33783.0,2005-08-12,0.01343932803359832
33783.0,33783.0,33783.0,33783.0,0.0,33783.0,2005-08-15,0.007034906250931529
33867.0,33534.0,33867.0,33600.0,270624000.0,33600.0,2005-08-16,-0.004532930406186117
33584.0,33348.0,33531.0,33495.0,286223200.0,33495.0,2005-08-17,-0.01563464307755606
33489.0,33201.0,33489.0,33234.0,249355900.0,33234.0,2005-08-18,-0.020281823005719003
33724.0,33275.0,33329.0,33724.0,324642000.0,33724.0,2005-08-19,-0.0017464405174200041
33812.0,33701.0,33725.0,33733.0,241326700.0,33733.0,2005-08-22,-0.0014800343367966137
33648.0,33428.0,33648.0,33428.0,317534300.0,33428.0,2005-08-23,-0.005119047619047619
33665.0,33351.0,33387.0,33647.0,418516800.0,33647.0,2005-08-24,0.004537990744887296
33534.0,33396.0,33490.0,33396.0,375246400.0,33396.0,2005-08-25,0.004874526087741469
33546.0,33063.0,33404.0,33073.0,356753800.0,33073.0,2005-08-26,-0.01930375993357846
33244.0,32980.0,32997.0,33207.0,266304600.0,33207.0,2005-08-29,-0.01559303945691163
33337.0,33115.0,33292.0,33144.0,315809400.0,33144.0,2005-08-30,-0.008495871724302979
33520.0,33174.0,33174.0,33520.0,459770500.0,33520.0,2005-08-31,-0.003774482123220495
33768.0,33605.0,33607.0,33684.0,452507600.0,33684.0,2005-09-01,0.008623787279913761
33769.0,33592.0,33653.0,33667.0,345733100.0,33667.0,2005-09-02,0.017960269706407038
33811.0,33669.0,33669.0,33805.0,359916000.0,33805.0,2005-09-05,0.018008251272322102
33987.0,33803.0,33817.0,33987.0,587881600.0,33987.0,2005-09-06,0.025434467776973207
34114.0,33931.0,34068.0,34092.0,545887000.0,34092.0,2005-09-07,0.017064439140811457
34218.0,34046.0,34085.0,34166.0,528944900.0,34166.0,2005-09-08,0.014309464434152713
34291.0,34074.0,34222.0,34233.0,373005500.0,34233.0,2005-09-09,0.016811714735497668
34442.0,34258.0,34442.0,34288.0,488465500.0,34288.0,2005-09-12,0.01428782724449046
34287.0,34052.0,34287.0,34074.0,474633900.0,34074.0,2005-09-13,0.0025598022773413364
34338.0,34085.0,34085.0,34320.0,708348500.0,34320.0,2005-09-14,0.006687785990848293
34411.0,34245.0,34296.0,34286.0,528892700.0,34286.0,2005-09-15,0.003512263653924955
34602.0,34407.0,34407.0,34538.0,927297800.0,34538.0,2005-09-16,0.008909531738381094
34590.0,34367.0,34538.0,34527.0,392531800.0,34527.0,2005-09-19,0.006970368642090528
34665.0,34485.0,34568.0,34555.0,430820700.0,34555.0,2005-09-20,0.014116335035510947
34574.0,34386.0,34495.0,34419.0,720049500.0,34419.0,2005-09-21,0.0028846153846153848
34357.0,34133.0,34345.0,34179.0,585444500.0,34179.0,2005-09-22,-0.0031208073266056117
34322.0,34148.0,34265.0,34238.0,398852200.0,34238.0,2005-09-23,-0.008686084892003012
34692.0,34406.0,34406.0,34692.0,509412500.0,34692.0,2005-09-26,0.004778868711443218
34752.0,34576.0,34673.0,34600.0,562737600.0,34600.0,2005-09-27,0.0013022717407032266
34914.0,34664.0,34664.0,34871.0,733943700.0,34871.0,2005-09-28,0.013132281588657427
34948.0,34748.0,34894.0,34773.0,860595900.0,34773.0,2005-09-29,0.017379092425173354
34995.0,34687.0,34981.0,34775.0,504174400.0,34775.0,2005-09-30,0.015684327355569835
34878.0,34771.0,34851.0,34874.0,528285900.0,34874.0,2005-10-03,0.005246166263115416
34883.0,34581.0,34883.0,34654.0,772166100.0,34654.0,2005-10-04,0.0015606936416184972
34459.0,34136.0,34459.0,34136.0,582813700.0,34136.0,2005-10-05,-0.021077686329614865
33928.0,33642.0,33859.0,33867.0,581289700.0,33867.0,2005-10-06,-0.02605469761021482
33873.0,33557.0,33699.0,33620.0,477801900.0,33620.0,2005-10-07,-0.03321351545650611
33990.0,33635.0,33781.0,33635.0,400840600.0,33635.0,2005-10-10,-0.035527900441589724
33804.0,33559.0,33683.0,33602.0,506896000.0,33602.0,2005-10-11,-0.030357245916777284
33668.0,33403.0,33499.0,33403.0,515464800.0,33403.0,2005-10-12,-0.021472931802202954
33474.0,32947.0,33365.0,33066.0,553745500.0,33066.0,2005-10-13,-0.023651342014350252
33382.0,32932.0,33270.0,33214.0,568752700.0,33214.0,2005-10-14,-0.01207614515169542
33410.0,33176.0,33372.0,33219.0,423256300.0,33219.0,2005-10-17,-0.012368068975769288
33307.0,32857.0,33304.0,32859.0,596113800.0,32859.0,2005-10-18,-0.022111779060770193
32741.0,32238.0,32647.0,32279.0,697974500.0,32279.0,2005-10-19,-0.033649672185133074
32753.0,32244.0,32682.0,32336.0,509595100.0,32336.0,2005-10-20,-0.022077058005201718
32527.0,32033.0,32033.0,32454.0,493893400.0,32454.0,2005-10-21,-0.02288191726380442
32778.0,32352.0,32501.0,32778.0,366630500.0,32778.0,2005-10-24,-0.013275535085342726
32948.0,32664.0,32947.0,32664.0,414453900.0,32664.0,2005-10-25,-0.005934447183420067
32972.0,32641.0,32789.0,32827.0,524775700.0,32827.0,2005-10-26,0.01697698193872177
32705.0,32080.0,32688.0,32114.0,663407700.0,32114.0,2005-10-27,-0.006865413161801089
32314.0,31732.0,32058.0,32183.0,656716000.0,32183.0,2005-10-28,-0.008350280396869416
32782.0,32183.0,32183.0,32782.0,493611100.0,32782.0,2005-10-31,0.00012203307096223076
32896.0,32648.0,32708.0,32742.0,340858300.0,32742.0,2005-11-01,0.002387950036737693
32937.0,32568.0,32730.0,32937.0,570812000.0,32937.0,2005-11-02,0.0033509001736375544
33389.0,33021.0,33119.0,33366.0,620272800.0,33366.0,2005-11-03,0.038986111976085196
33433.0,33238.0,33334.0,33337.0,547986700.0,33337.0,2005-11-04,0.03585744026349315
33533.0,33179.0,33369.0,33454.0,414461400.0,33454.0,2005-11-07,0.020499054359099506
33567.0,33193.0,33503.0,33334.0,492681900.0,33334.0,2005-11-08,0.01808075255024128
33506.0,33181.0,33333.0,33429.0,557840100.0,33429.0,2005-11-09,0.014937608161034703
33557.0,33240.0,33516.0,33352.0,593630800.0,33352.0,2005-11-10,-0.0004195888029730864
33740.0,33534.0,33607.0,33740.0,667874300.0,33740.0,2005-11-11,0.01208867024627291
33864.0,33642.0,33770.0,33690.0,607720100.0,33690.0,2005-11-14,0.007054462844502899
33802.0,33577.0,33685.0,33739.0,780587300.0,33739.0,2005-11-15,0.012149757004859903
33743.0,33578.0,33673.0,33684.0,505024300.0,33684.0,2005-11-16,0.007628107331957282
33973.0,33809.0,33811.0,33888.0,531600700.0,33888.0,2005-11-17,0.016071000239865674
34210.0,33946.0,34210.0,34030.0,548713800.0,34030.0,2005-11-18,0.008595139300533492
34192.0,33973.0,34071.0,34150.0,401008500.0,34150.0,2005-11-21,0.01365390323538142
34216.0,34080.0,34200.0,34203.0,569208100.0,34203.0,2005-11-22,0.013752630486973533
34411.0,34163.0,34276.0,34411.0,636993400.0,34411.0,2005-11-23,0.02158294739342121
34485.0,34313.0,34423.0,34360.0,462830300.0,34360.0,2005-11-24,0.01392823418319169
34463.0,34349.0,34393.0,34436.0,433291200.0,34436.0,2005-11-25,0.011930649426976197
34639.0,34256.0,34527.0,34256.0,431013200.0,34256.0,2005-11-28,0.003103953147877013
34406.0,34101.0,34101.0,34307.0,557279200.0,34307.0,2005-11-29,0.003040668947168377
34272.0,34090.0,34254.0,34090.0,407911400.0,34090.0,2005-11-30,-0.009328412426259045
34585.0,34152.0,34152.0,34585.0,409676200.0,34585.0,2005-12-01,0.006548311990686845
34748.0,34618.0,34705.0,34745.0,469254400.0,34745.0,2005-12-02,0.008973167615286328
34845.0,34559.0,34777.0,34650.0,422454700.0,34650.0,2005-12-05,0.011501634750116767
34898.0,34651.0,34652.0,34806.0,516394300.0,34806.0,2005-12-06,0.014545136561051681
34955.0,34706.0,34873.0,34790.0,601264200.0,34790.0,2005-12-07,0.02053388090349076
34868.0,34623.0,34675.0,34868.0,299425400.0,34868.0,2005-12-08,0.008182738181292467
34864.0,34679.0,34817.0,34811.0,307912200.0,34811.0,2005-12-09,0.001899553892646424
35046.0,34833.0,34916.0,34886.0,440861300.0,34886.0,2005-12-12,0.006810966810966811
34996.0,34831.0,34916.0,34972.0,506522000.0,34972.0,2005-12-13,0.004769292650692409
35032.0,34887.0,35019.0,35002.0,444913800.0,35002.0,2005-12-14,0.00609370508766887
35100.0,34923.0,35024.0,35021.0,415507000.0,35021.0,2005-12-15,0.004387977515200183
35287.0,34906.0,34906.0,35286.0,1042073100.0,35286.0,2005-12-16,0.013645112177185373
35377.0,35188.0,35286.0,35347.0,609614400.0,35347.0,2005-12-19,0.013214469987960787
35571.0,35269.0,35292.0,35538.0,550556300.0,35538.0,2005-12-20,0.0161843760722864
35803.0,35596.0,35604.0,35803.0,430481900.0,35803.0,2005-12-21,0.02288440660533684
35846.0,35733.0,35780.0,35836.0,367022700.0,35836.0,2005-12-22,0.0232717512349733
35958.0,35697.0,35911.0,35740.0,301071700.0,35740.0,2005-12-23,0.012866292580626878
35740.0,35740.0,35740.0,35740.0,0.0,35740.0,2005-12-26,0.011118341019039805
35898.0,35732.0,35772.0,35845.0,191299200.0,35845.0,2005-12-27,0.008638640328662277
35922.0,35731.0,35815.0,35866.0,292210800.0,35866.0,2005-12-28,0.001759629081361897
36056.0,35927.0,35949.0,35957.0,252546900.0,35957.0,2005-12-29,0.0033764929121553743
35921.0,35628.0,35887.0,35704.0,235541700.0,35704.0,2005-12-30,-0.0010072747621712368
35999.0,35741.0,35756.0,35962.0,169091100.0,35962.0,2006-01-02,0.00621152770005596
36259.0,35975.0,36043.0,36093.0,473320600.0,36093.0,2006-01-03,0.006918677639838192
36371.0,36205.0,36337.0,36336.0,554548200.0,36336.0,2006-01-04,0.013104332794289856
36387.0,36080.0,36387.0,36085.0,606842900.0,36085.0,2006-01-05,0.0035598075479044413
36365.0,36046.0,36121.0,36365.0,295745500.0,36365.0,2006-01-06,0.018513331839569797
36511.0,36167.0,36450.0,36227.0,514599700.0,36227.0,2006-01-09,0.0073688893832378624
36286.0,36034.0,36208.0,36147.0,513565700.0,36147.0,2006-01-10,0.001496134984623057
36555.0,36283.0,36283.0,36548.0,682872500.0,36548.0,2006-01-11,0.005834434169969176
36707.0,36454.0,36503.0,36661.0,606456000.0,36661.0,2006-01-12,0.015962311209643896
36592.0,36215.0,36565.0,36265.0,600759100.0,36265.0,2006-01-13,-0.0027498968788670424
36650.0,36246.0,36247.0,36626.0,488326300.0,36626.0,2006-01-16,0.01101388467165374
36479.0,36319.0,36454.0,36352.0,740632300.0,36352.0,2006-01-17,0.005671286690458406
36118.0,35785.0,35987.0,36024.0,710670700.0,36024.0,2006-01-18,-0.014337309839115683
36278.0,36053.0,36239.0,36086.0,580594300.0,36086.0,2006-01-19,-0.015684242110144294
36316.0,35681.0,36183.0,35681.0,647810700.0,35681.0,2006-01-20,-0.01610368123535089
35802.0,35395.0,35498.0,35787.0,533722600.0,35787.0,2006-01-23,-0.02290722437612625
35831.0,35598.0,35792.0,35652.0,550813700.0,35652.0,2006-01-24,-0.019256161971830985
35970.0,35718.0,35764.0,35929.0,570129500.0,35929.0,2006-01-25,-0.0026371308016877636
36487.0,36013.0,36013.0,36487.0,562143600.0,36487.0,2006-01-26,0.011112342736795433
36789.0,36495.0,36733.0,36701.0,476793000.0,36701.0,2006-01-27,0.028586642751043972
36778.0,36613.0,36667.0,36666.0,397605700.0,36666.0,2006-01-30,0.024561991784726296
36837.0,36522.0,36739.0,36654.0,530234400.0,36654.0,2006-01-31,0.02810501514641535
37010.0,36520.0,36589.0,36967.0,609422100.0,36967.0,2006-02-01,0.028890311447577165
37071.0,36472.0,37000.0,36472.0,530223800.0,36472.0,2006-02-02,-0.00041110532518431225
36638.0,36187.0,36539.0,36408.0,577562400.0,36408.0,2006-02-03,-0.007983433693904798
36973.0,36589.0,36606.0,36862.0,622050400.0,36862.0,2006-02-06,0.005345551737304314
37057.0,36598.0,36919.0,36711.0,729282300.0,36711.0,2006-02-07,0.001555082664920609
36748.0,36305.0,36436.0,36650.0,639084000.0,36650.0,2006-02-08,-0.00857521573295101
37071.0,36848.0,36876.0,37071.0,525368500.0,37071.0,2006-02-09,0.016423557797762667
37098.0,36702.0,36946.0,36718.0,466209000.0,36718.0,2006-02-10,0.008514612173148759
36964.0,36674.0,36730.0,36964.0,372699300.0,36964.0,2006-02-13,0.0027670772068797136
37046.0,36690.0,36986.0,36866.0,449811500.0,36866.0,2006-02-14,0.004222167742638446
36985.0,36800.0,36930.0,36933.0,449714700.0,36933.0,2006-02-15,0.007721691678035471
37234.0,36948.0,36961.0,37234.0,545843700.0,37234.0,2006-02-16,0.004396967980362008
37517.0,37167.0,37438.0,37401.0,550064900.0,37401.0,2006-02-17,0.018601231003867312
37624.0,37364.0,37403.0,37594.0,433005100.0,37594.0,2006-02-20,0.017043609998917866
37917.0,37597.0,37677.0,37688.0,651152400.0,37688.0,2006-02-21,0.022296967395432105
38076.0,37621.0,37647.0,38076.0,613961000.0,38076.0,2006-02-22,0.0309479327430753
38185.0,37875.0,38123.0,37972.0,561906500.0,37972.0,2006-02-23,0.01982059408067895
38173.0,37949.0,37964.0,38121.0,491480700.0,38121.0,2006-02-24,0.0192508221705302
38322.0,38158.0,38170.0,38322.0,505753000.0,38322.0,2006-02-27,0.019364792254083097
38330.0,37622.0,38283.0,37650.0,647467600.0,37650.0,2006-02-28,-0.0010082784971343665
37809.0,37491.0,37651.0,37809.0,605718500.0,37809.0,2006-03-01,-0.007012291207059565
37980.0,37236.0,37892.0,37330.0,550452900.0,37330.0,2006-03-02,-0.01690719477509744
37632.0,37154.0,37421.0,37390.0,510498100.0,37390.0,2006-03-03,-0.019175782377167442
37809.0,37618.0,37661.0,37721.0,625291300.0,37721.0,2006-03-06,-0.015682897552319816
37592.0,37332.0,37592.0,37515.0,704147400.0,37515.0,2006-03-07,-0.0035856573705179283
37597.0,37008.0,37547.0,37358.0,689372000.0,37358.0,2006-03-08,-0.011928376841492767
37678.0,37502.0,37616.0,37657.0,592015300.0,37657.0,2006-03-09,0.008759710688454327
37927.0,37560.0,37564.0,37927.0,623500600.0,37927.0,2006-03-10,0.014362128911473655
38229.0,38006.0,38039.0,38195.0,561873100.0,38195.0,2006-03-13,0.01256594469923915
38353.0,38021.0,38137.0,38343.0,494903700.0,38343.0,2006-03-14,0.022071171531387445
38531.0,38390.0,38498.0,38491.0,616740200.0,38491.0,2006-03-15,0.030328176026553882
38603.0,38372.0,38526.0,38534.0,467462300.0,38534.0,2006-03-16,0.023289162705473085
38790.0,38284.0,38680.0,38364.0,730831100.0,38364.0,2006-03-17,0.011522134627046696
38686.0,38364.0,38364.0,38489.0,445139100.0,38489.0,2006-03-20,0.007697342584107867
38602.0,38175.0,38518.0,38602.0,676435700.0,38602.0,2006-03-21,0.006754818350155178
38581.0,38409.0,38450.0,38519.0,729492500.0,38519.0,2006-03-22,0.0007274427788314152
38653.0,38117.0,38653.0,38242.0,688588900.0,38242.0,2006-03-23,-0.007577723568796387
38289.0,38054.0,38280.0,38178.0,560627100.0,38178.0,2006-03-24,-0.004848295276822021
38187.0,37711.0,38185.0,37711.0,500175400.0,37711.0,2006-03-27,-0.020213567512795863
37883.0,37377.0,37702.0,37445.0,663233200.0,37445.0,2006-03-28,-0.029972540282886897
37720.0,37278.0,37486.0,37700.0,516172100.0,37700.0,2006-03-29,-0.021262234222072223
38251.0,37817.0,37881.0,38206.0,524925100.0,38206.0,2006-03-30,-0.0009413733591339365
38252.0,37828.0,38101.0,37928.0,441891200.0,37928.0,2006-03-31,-0.006548273875006548
38280.0,38033.0,38115.0,38280.0,405116000.0,38280.0,2006-04-03,0.015088435734931452
38247.0,37999.0,38172.0,38039.0,475384000.0,38039.0,2006-04-04,0.015863266123648016
38440.0,38010.0,38039.0,38440.0,696626200.0,38440.0,2006-04-05,0.019628647214854113
38606.0,38313.0,38526.0,38405.0,589535600.0,38405.0,2006-04-06,0.00520860597811862
38561.0,37970.0,38384.0,37989.0,699923700.0,37989.0,2006-04-07,0.0016083104830204597
38496.0,37884.0,37947.0,38496.0,581903800.0,38496.0,2006-04-10,0.005642633228840125
38284.0,37610.0,38181.0,37657.0,856989300.0,37657.0,2006-04-11,-0.010042324982255053
37871.0,37289.0,37629.0,37740.0,891319600.0,37740.0,2006-04-12,-0.018210197710718003
37854.0,37510.0,37798.0,37677.0,708491900.0,37677.0,2006-04-13,-0.01895586512172894
37650.0,37405.0,37650.0,37511.0,601926600.0,37511.0,2006-04-18,-0.012582589697017558
38047.0,37799.0,37886.0,38047.0,740804500.0,38047.0,2006-04-19,-0.011663549459684123
38491.0,38045.0,38045.0,38350.0,927843900.0,38350.0,2006-04-20,0.0184029529702313
38580.0,38345.0,38345.0,38495.0,602315600.0,38495.0,2006-04-21,0.020005299417064124
38257.0,38027.0,38148.0,38037.0,642386200.0,38037.0,2006-04-24,0.009554900867903495
38276.0,38034.0,38094.0,38078.0,399865900.0,38078.0,2006-04-25,0.015115566100610487
38408.0,38171.0,38181.0,38341.0,622405700.0,38341.0,2006-04-26,0.0077272846742187295
38403.0,37821.0,38389.0,38131.0,850583100.0,38131.0,2006-04-27,-0.005710560625814863
38069.0,37732.0,38069.0,37773.0,659935200.0,37773.0,2006-04-28,-0.018755682556176125
38173.0,37856.0,37864.0,38173.0,461546000.0,38173.0,2006-05-02,0.003575465993637774
38384.0,37825.0,38266.0,37910.0,611861400.0,37910.0,2006-05-03,-0.004411996428383844
38179.0,37779.0,37909.0,38136.0,618988500.0,38136.0,2006-05-04,-0.0053467567356094
38399.0,38066.0,38181.0,38399.0,489453600.0,38399.0,2006-05-05,0.007028402087540322
38663.0,38430.0,38430.0,38552.0,585049600.0,38552.0,2006-05-08,0.020623196463082097
38765.0,38505.0,38571.0,38765.0,564184900.0,38765.0,2006-05-09,0.015508343593639484
38896.0,38642.0,38675.0,38642.0,883367200.0,38642.0,2006-05-10,0.01930888947507254
38885.0,38523.0,38705.0,38523.0,711758200.0,38523.0,2006-05-11,0.010147891755821271
38591.0,37939.0,38391.0,37939.0,1130400400.0,37939.0,2006-05-12,-0.011979478632256048
37792.0,37234.0,37782.0,37472.0,1045595800.0,37472.0,2006-05-15,-0.028014110811371652
37723.0,37343.0,37500.0,37540.0,913466200.0,37540.0,2006-05-16,-0.03160067070811299
37711.0,36471.0,37693.0,36471.0,889944700.0,36471.0,2006-05-17,-0.056182392215723825
36810.0,36291.0,36609.0,36436.0,876613200.0,36436.0,2006-05-18,-0.05417542766658879
36770.0,36357.0,36357.0,36643.0,681164700.0,36643.0,2006-05-19,-0.03416009910646037
36123.0,35206.0,36123.0,35264.0,779890700.0,35264.0,2006-05-22,-0.05892399658411614
36042.0,35358.0,35500.0,35906.0,815326200.0,35906.0,2006-05-23,-0.043526904635055944
35872.0,35412.0,35749.0,35672.0,794137900.0,35672.0,2006-05-24,-0.021907817169806148
36191.0,35503.0,35788.0,36191.0,663990200.0,36191.0,2006-05-25,-0.006724119003183665
36617.0,36226.0,36457.0,36617.0,684684700.0,36617.0,2006-05-26,-0.0007095488906475998
36648.0,36507.0,36639.0,36592.0,312175900.0,36592.0,2006-05-29,0.03765880217785844
36661.0,35793.0,36609.0,35796.0,692009000.0,35796.0,2006-05-30,-0.0030635548376315934
36473.0,35508.0,35575.0,36450.0,751843000.0,36450.0,2006-05-31,0.021809822830230995
36593.0,36182.0,36420.0,36593.0,579155500.0,36593.0,2006-06-01,0.011107733967008373
36941.0,36487.0,36863.0,36529.0,438577900.0,36529.0,2006-06-02,-0.002403255318567878
36684.0,36310.0,36607.0,36462.0,380712300.0,36462.0,2006-06-05,-0.0035526891123742895
